ISO_A3,NAM_1,NAM_2,date,ntl_sum,ntl_mean,ntl_median,ntl_max,ntl_q05,ntl_q95,southwest_group,post_padma
BGD,Rajshahi,Natore,2020-12-01,1252.3682861328125,0.1282004714012146,0.2786947161085734,9.562904357910156,0.0278694716108573,0.7826583598243312,0,0
BGD,Mymensingh,Netrakona,2020-12-01,1090.810546875,0.0754192620515823,0.2720757148586644,9.225542068481444,0.0272075714858664,0.6152133706669055,0,0
BGD,Rangpur,Nilphamari,2020-12-01,1869.161376953125,0.2179676592350006,0.2985804473162373,11.862955093383787,0.0298580447316237,1.1445475809559311,0,0
BGD,Chattogram,Noakhali,2020-12-01,2219.17626953125,0.1784232556819915,0.3058623429559457,8.011537551879883,0.0305862342955945,0.93198465607902,0,0
BGD,Rajshahi,Pabna,2020-12-01,4844.091796875,0.3984629213809967,0.3077203619797328,136.98602294921875,0.0307720361979732,1.4751574737797115,0,0
BGD,Rangpur,Panchagarh,2020-12-01,1637.15625,0.2308245003223419,0.3216528010445923,5.662682056427002,0.0321652801044592,1.1878573189323232,0,0
BGD,Chattogram,Parbattya Chattagram,2020-12-01,375.2207946777344,0.0129491798579692,0.2527342029549164,5.17165470123291,0.0252734202954916,0.4801949856143412,0,0
BGD,Barishal,Patuakhali,2020-12-01,1519.8990478515625,0.1318520456552505,0.2633473792871123,79.11505889892578,0.0263347379287112,0.502233267755914,1,0
BGD,Barishal,Pirojpur,2020-12-01,305.3358459472656,0.0517181903123855,0.2629426876366565,4.454675674438477,0.0262942687636656,0.4995911065096474,1,0
BGD,Dhaka,Rajbari,2020-12-01,666.54443359375,0.1201381981372833,0.0447465240953715,4.4456305503845215,0.0044746524095371,0.8367861156072919,1,0
BGD,Rajshahi,Rajshahi,2020-12-01,2677.207275390625,0.2181601375341415,0.1477362235770048,17.70086669921875,0.0147736223577004,0.97317002913705,0,0
BGD,Rangpur,Rangpur,2020-12-01,2979.49365234375,0.2491475790739059,0.3087717055043504,13.359146118164062,0.030877170550435,1.168241721193798,0,0
BGD,Khulna,Satkhira,2020-12-01,1161.86279296875,0.101708211004734,0.1507647021289296,6.166408538818359,0.0150764702128929,0.715628875864363,1,0
BGD,Dhaka,Shariatpur,2020-12-01,664.0723266601562,0.1210632249712944,0.281303246684676,10.923640251159668,0.0281303246684676,0.7852979293849988,1,0
BGD,Mymensingh,Sherpur,2020-12-01,1603.197021484375,0.2351268529891967,0.3194397840581741,12.294634819030762,0.0319439784058174,1.045405223550868,0,0
BGD,Rajshahi,Sirajganj,2020-12-01,2617.2177734375,0.2046986818313598,0.1581378448523004,39.391937255859375,0.01581378448523,1.0160483520821115,0,0
BGD,Sylhet,Sunamganj,2020-12-01,742.4298706054686,0.0391889251768589,0.2580734711823751,20.03818321228028,0.0258073471182375,0.4903395952465126,0,0
BGD,Sylhet,Sylhet,2020-12-01,6750.46875,0.3829997181892395,0.290701072946635,266.1058654785156,0.0290701072946634,1.2779028988472547,0,0
BGD,Dhaka,Tangail,2020-12-01,4775.7197265625,0.2775714695453644,0.1750671567498451,19.505220413208008,0.0175067156749845,1.246272902695409,0,0
BGD,Rangpur,Thakurgaon,2020-12-01,1780.3167724609375,0.1893427819013595,0.304105209723316,13.050189971923828,0.0304105209723316,0.9294467423383382,0,0
BGD,Khulna,Bagerhat,2021-01-01,2262.156005859375,0.2238099128007888,0.0980267966709279,77.1996078491211,0.0098026796670927,0.7683067258919095,1,0
BGD,Chattogram,Bandarban,2021-01-01,292.7098999023437,0.0126540372148156,0.2533295917541759,7.44155740737915,0.0253329591754175,0.4813262243329341,0,0
BGD,Barishal,Barguna,2021-01-01,190.12716674804688,0.0300709605216979,0.201600484674156,9.06293487548828,0.0201600484674156,0.3830409208808965,1,0
BGD,Barishal,Barisal,2021-01-01,1474.9940185546875,0.1348055452108383,0.2666768034046141,15.3389892578125,0.0266676803404614,0.6289282109354499,1,0
BGD,Barishal,Bhola,2021-01-01,879.8179321289062,0.1004517301917076,0.2659468985046967,44.46369552612305,0.0265946898504696,0.5690059177103161,1,0
BGD,Rajshahi,Bogura,2021-01-01,4436.982421875,0.296162873506546,0.3052981875734615,12.34162139892578,0.0305298187573461,1.7046955613617858,0,0
BGD,Chattogram,Brahmanbaria,2021-01-01,4523.21240234375,0.4667051434516907,0.3859874558627595,24.128097534179688,0.0385987455862759,1.727889452222402,0,0
BGD,Chattogram,Chandpur,2021-01-01,1000.3676147460938,0.1346487551927566,0.2818727014829584,15.37924098968506,0.0281872701482958,0.7548707902499688,0,0
BGD,Rajshahi,Chapainawabganj,2021-01-01,1440.0753173828125,0.1620258688926696,0.2856654549343335,8.108331680297852,0.0285665454934333,1.0351217162117183,0,0
BGD,Chattogram,Chittagong,2021-01-01,26573.65234375,1.2281363010406494,0.1699764186272654,217.0637664794922,0.0169976418627265,5.57978087182371,0,0
BGD,Khulna,Chuadanga,2021-01-01,1116.681640625,0.1914472877979278,0.3030780737729978,7.6884446144104,0.0303078073772997,1.1123591645814337,1,0
BGD,Chattogram,Cox's Bazar,2021-01-01,3778.44677734375,0.3659834265708923,0.027002133081505,30.491737365722656,0.0027002133081505,1.745291563045151,0,0
BGD,Chattogram,Cumilla,2021-01-01,9744.5458984375,0.6234623193740845,0.4711539036549135,21.152921676635746,0.0471153903654913,2.4661269861824624,0,0
BGD,Dhaka,Dhaka,2021-01-01,42604.296875,5.77331018447876,1.1891402241300209,116.47869873046876,0.0824290203094621,27.68041282143379,0,0
BGD,Rangpur,Dinajpur,2021-01-01,3079.74755859375,0.1724543422460556,0.2868591248349558,15.35434627532959,0.0286859124834955,0.974154907532065,0,0
BGD,Dhaka,Faridpur,2021-01-01,1813.1116943359373,0.1860824525356292,0.2882612863225745,22.894020080566406,0.0288261286322574,1.0011406762123838,1,0
BGD,Chattogram,Feni,2021-01-01,2633.0732421875,0.5839031338691711,0.4705871743759908,21.782400131225582,0.047058717437599,2.138009407512265,0,0
BGD,Rangpur,Gaibandha,2021-01-01,1201.4964599609375,0.1074144542217254,0.0299469663842854,5.184409141540527,0.0029946966384285,0.7309378931945913,0,0
BGD,Dhaka,Gazipur,2021-01-01,16859.23828125,1.870096206665039,0.6041587208036838,81.70381927490234,0.0565951219444978,9.230452617328474,0,0
BGD,Dhaka,Gopalganj,2021-01-01,730.9129028320312,0.0985781550407409,0.2679673339287559,10.819428443908691,0.0267967333928755,0.6275705033499646,1,0
BGD,Sylhet,Habiganj,2021-01-01,3843.264404296875,0.2903608083724975,0.3070678355979016,57.4058723449707,0.0307067835597901,1.2610148194281812,0,0
BGD,Rajshahi,Jaipurhat,2021-01-01,693.5977783203125,0.1391068249940872,0.2825907462226482,6.518144607543945,0.0282590746222648,0.921234045069424,0,0
BGD,Mymensingh,Jamalpur,2021-01-01,1091.1143798828125,0.1033842116594314,0.2750506984476801,8.419975280761719,0.027505069844768,0.7071832280638818,0,0
BGD,Khulna,Jashore,2021-01-01,3860.8359375,0.2936337888240814,0.309429993117324,37.740333557128906,0.0309429993117324,1.2808505360735614,1,0
BGD,Barishal,Jhalakati,2021-01-01,238.52438354492188,0.0661718919873237,0.2604715270713847,16.58995819091797,0.0260471527071384,0.4948959014356309,1,0
BGD,Khulna,Jhenaidah,2021-01-01,1141.9171142578125,0.1141541749238967,0.2802496781829205,6.4985833168029785,0.028024967818292,0.8400251957551,1,0
BGD,Chattogram,Khagrachari,2021-01-01,745.284912109375,0.0514115430414676,0.261616015837109,7.116845607757568,0.0261616015837109,0.4970704300905071,0,0
BGD,Khulna,Khulna,2021-01-01,3844.0751953125,0.3731877505779266,0.281910662892113,19.360157012939453,0.0281910662892112,2.051555296024112,1,0
BGD,Dhaka,Kishoreganj,2021-01-01,2196.827880859375,0.1674969494342804,0.2702436747513305,10.631420135498049,0.027024367475133,0.9582371174370714,0,0
BGD,Rangpur,Kurigram,2021-01-01,1185.6839599609375,0.1014015898108482,0.278607715682834,6.023015022277832,0.0278607715682834,0.761054492496406,0,0
BGD,Khulna,Kushtia,2021-01-01,2924.40234375,0.3483825325965881,0.0409178289986916,29.7017879486084,0.0040917828998691,1.7446514136091218,1,0
BGD,Chattogram,Lakshmipur,2021-01-01,602.3577270507812,0.0985227823257446,0.2779864677658559,4.866799831390381,0.0277986467765855,0.7335253929265194,0,0
BGD,Rangpur,Lalmonirhat,2021-01-01,1459.222412109375,0.2267110794782638,0.286704551186041,6.257211685180664,0.0286704551186041,1.235570726707525,0,0
BGD,Dhaka,Madaripur,2021-01-01,879.8717651367188,0.1602537930011749,0.2090572391709541,10.926259994506836,0.0209057239170954,0.885241650852247,1,0
BGD,Khulna,Magura,2021-01-01,308.37554931640625,0.0580000802874565,0.2647972892013406,5.398316383361816,0.026479728920134,0.5248527919530609,1,0
BGD,Dhaka,Manikganj,2021-01-01,1482.02392578125,0.2229728996753692,0.3049513090396926,17.254661560058594,0.0304951309039692,1.1545292867669592,0,0
BGD,Khulna,Meherpur,2021-01-01,1060.274169921875,0.2878919243812561,0.3455621937036754,4.549327850341797,0.0345562193703675,1.3997122826899149,1,0
BGD,Sylhet,Moulvibazar,2021-01-01,2089.230712890625,0.1511783748865127,0.0192135885967017,28.54290008544922,0.0019213588596701,0.8845638449218556,0,0
BGD,Dhaka,Munshiganj,2021-01-01,2923.33154296875,0.6848109364509583,0.3898721123104594,38.91510009765625,0.0389872112310459,3.2732192318056925,0,0
BGD,Mymensingh,Mymensingh,2021-01-01,7754.76171875,0.3474272191524505,0.3386349522105,31.042463302612305,0.03386349522105,1.422615559111243,0,0
BGD,Rajshahi,Naogaon,2021-01-01,1580.350341796875,0.0896159186959266,0.2695938820035603,9.02612018585205,0.026959388200356,0.6502736179012464,0,0
BGD,Khulna,Narail,2021-01-01,191.8412933349609,0.0385047309100627,0.2598005185623907,3.528092861175537,0.025980051856239,0.4936209852685423,1,0
BGD,Dhaka,Narayanganj,2021-01-01,14845.4365234375,4.107528209686279,1.6631895953896296,48.879764556884766,0.1403595865544208,17.855223214893748,0,0
BGD,Dhaka,Narsingdi,2021-01-01,4663.11328125,0.8092127442359924,0.5138732586910363,81.70381927490234,0.0516539516277784,3.2065337741155746,0,0
BGD,Rajshahi,Natore,2021-01-01,1702.9447021484375,0.1743243783712387,0.0373780068075407,9.32026481628418,0.003737800680754,0.9385944704646748,0,0
BGD,Mymensingh,Netrakona,2021-01-01,1049.6387939453125,0.0725726187229156,0.2704646809229483,9.960992813110352,0.0270464680922948,0.6020461914908461,0,0
BGD,Rangpur,Nilphamari,2021-01-01,1645.105712890625,0.1918399482965469,0.2862844721420329,13.59582805633545,0.0286284472142033,1.0493341309963873,0,0
BGD,Chattogram,Noakhali,2021-01-01,2262.4296875,0.1818656921386718,0.3061423453527386,7.673166275024414,0.0306142345352738,0.9651272700152582,0,0
BGD,Rajshahi,Pabna,2021-01-01,4979.64697265625,0.409635066986084,0.3206743964296072,82.89246368408203,0.0320674396429607,1.6564481335631764,0,0
BGD,Rangpur,Panchagarh,2021-01-01,1384.03271484375,0.1951363235712051,0.3055602711632717,6.626925468444824,0.0305560271163271,1.1609327804835952,0,0
BGD,Chattogram,Parbattya Chattagram,2021-01-01,323.24151611328125,0.011069867759943,0.2525503059669007,4.423441410064697,0.02525503059669,0.4798455813371113,0,0
BGD,Barishal,Patuakhali,2021-01-01,1358.842529296875,0.1178803071379661,0.2611546018518264,64.8337173461914,0.0261154601851826,0.4961937435184701,1,0
BGD,Barishal,Pirojpur,2021-01-01,220.7618103027344,0.0373929291963577,0.2646031656697282,3.7903506755828857,0.0264603165669728,0.5027460147724837,1,0
BGD,Dhaka,Rajbari,2021-01-01,655.7813720703125,0.1181143596768379,0.2821695314272738,4.566946983337402,0.0282169531427273,0.8395372422144768,1,0
BGD,Rajshahi,Rajshahi,2021-01-01,3030.863525390625,0.2469788640737533,0.2663868275827635,19.473018646240234,0.0266386827582763,1.057567167097236,0,0
BGD,Rangpur,Rangpur,2021-01-01,2679.919189453125,0.2240969389677047,0.2675760132600275,12.870145797729492,0.0267576013260027,1.0518750611312395,0,0
BGD,Khulna,Satkhira,2021-01-01,1082.6170654296875,0.0947628319263458,0.131876522385757,5.224033832550049,0.0131876522385756,0.7090808640135845,1,0
BGD,Dhaka,Shariatpur,2021-01-01,572.5648803710938,0.1044257432222366,0.2732961229966638,14.537431716918944,0.0273296122996663,0.76463864273008,1,0
BGD,Mymensingh,Sherpur,2021-01-01,1372.318115234375,0.2012658566236496,0.301284625082555,12.014873504638672,0.0301284625082555,0.9809091706670888,0,0
BGD,Rajshahi,Sirajganj,2021-01-01,2510.87451171875,0.1966563016176223,0.2957687128262497,43.25551223754883,0.0295768712826249,1.0566602306314543,0,0
BGD,Sylhet,Sunamganj,2021-01-01,969.0620727539062,0.0511516332626342,0.2616498370069067,20.65991401672364,0.0261649837006906,0.4971346903131227,0,0
BGD,Sylhet,Sylhet,2021-01-01,6893.97509765625,0.391141802072525,0.3024140387678131,123.37580871582033,0.0302414038767813,1.6514867538782263,0,0
BGD,Dhaka,Tangail,2021-01-01,4759.59814453125,0.2765447199344635,0.3187964564930521,21.867094039916992,0.0318796456493052,1.3246440272117352,0,0
BGD,Rangpur,Thakurgaon,2021-01-01,1205.5257568359375,0.1282663494348526,0.2792418396514408,10.388978958129885,0.027924183965144,0.7815274887117172,0,0
BGD,Khulna,Bagerhat,2021-02-01,2408.84033203125,0.2384751141071319,0.0356441076393297,75.65959167480469,0.0035644107639329,0.8414049411841165,1,0
BGD,Chattogram,Bandarban,2021-02-01,528.4837646484375,0.0228466931730508,0.2552591056139418,7.70386266708374,0.0255259105613941,0.4849923006664894,0,0
BGD,Barishal,Barguna,2021-02-01,376.5638427734375,0.0595582239329814,0.2304500323150718,15.22178077697754,0.0230450032315071,0.4378550613986364,1,0
BGD,Barishal,Barisal,2021-02-01,2183.139404296875,0.1997867375612259,0.1253552425785957,17.22945785522461,0.0125355242578595,0.8980792414259433,1,0
